ITS Version,URL,Query,Image,Run Time,Result Size (bytes),Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/rScqFys-asset-mezzanine-16x9-2QYpJ14.png.fit.480x270.png,fit,rScqFys-asset-mezzanine-16x9-2QYpJ14.png,0.8925051689147949,265650,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/newshour/91176/images/Mezzanine_158.jpg.crop.379x212.jpg,crop,Mezzanine_158.jpeg,0.3995490074157715,17101,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cat-in-the-hat/62256/images/Kids-Mezzannine-16x9_407.jpg.resize.454x255.png,resize,Kids-Mezzannine-16x9_407.png,0.4962038993835449,150336,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/curate-dev/71670bd6-017e-4c56-a34f-9f635b735e36.jpg.resize.596x270.jpg,resize,71670bd6-017e-4c56-a34f-9f635b735e36.jpeg,0.5442962646484375,26069,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/uranium-twisting-dragons-tail/180682/images/mezzanine_880.jpg.focalcrop.958x540.50.10.jpg,focalcrop,mezzanine_880.jpeg,0.11385107040405273,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/merlin/www.pbs.org/images/stations/apps/WKLE.png.resize.100x45.png,resize,WKLE.png,0.17195796966552734,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/frontline/253269/images/mezzanine_422.jpg.resize.395x222.jpg,resize,mezzanine_422.jpeg,0.5282607078552246,11110,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WPNE/sewing-nancy/238614/images/mezzanine_614.jpg.resize.133x75.jpg,resize,mezzanine_614.jpeg,0.5113849639892578,3512,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/207982/images/mezzanine_564.jpg.crop.218x122.jpg,crop,mezzanine_564.jpeg,0.4978830814361572,5786,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/frontline/246168/images/mezzanine_231.jpg.resize.395x222.jpg,resize,mezzanine_231.jpeg,0.8082737922668457,15121,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/stations/kuht-white-logo-DY3wIta.png.resize.60x30.png,resize,kuht-white-logo-DY3wIta.png,0.25554990768432617,1461,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/dead-reckoning/264130/images/mezzanine_210.jpg.resize.133x75.jpg,resize,mezzanine_210.jpeg,0.614346981048584,3561,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/scigirls/63234/images/kids-mezzannine-16x9_233.jpg.resize.160x270.jpg,resize,kids-mezzannine-16x9_233.jpeg,0.5111649036407471,4784,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/207531/images/mezzanine_507.jpg.crop.218x122.jpg,crop,mezzanine_507.jpeg,0.5088779926300049,7463,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/208186/images/mezzanine_779.jpg.crop.218x122.jpg,crop,mezzanine_779.jpeg,0.5092930793762207,5939,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/daniel-tigers-neighborhood/186270/images/kids-mezzannine-16x9_490.jpg.resize.782x429.jpg,resize,kids-mezzannine-16x9_490.jpeg,1.0018351078033447,49057,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/102985/images/Mezzanine_731.jpg.fit.1440x832.jpg,fit,Mezzanine_731.jpeg,1.0836520195007324,95457,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/wordgirl/61887/images/kids-mezzannine-16x9_788.jpg.resize.160x270.jpg,resize,kids-mezzannine-16x9_788.jpeg,0.40210485458374023,3913,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/call-midwife/165990/images/mezzanine_653.jpg.resize.600x320.jpg,resize,mezzanine_653.jpeg,0.9830620288848877,17890,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/daniel-tigers-neighborhood/187959/images/kids-mezzannine-16x9_842.jpg.resize.782x429.jpg,resize,kids-mezzannine-16x9_842.jpeg,1.1100609302520752,34846,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/nova/12806/images/Mezzanine_704.jpg.fit.405x228.passport.jpg,fit,Mezzanine_704.jpeg,0.22272515296936035,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/call-midwife/166944/images/mezzanine_140.jpg.resize.600x320.jpg,resize,mezzanine_140.jpeg,0.8875100612640381,26543,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/poster_images/assets/192342.JPG.resize.710x399.jpg,resize,192342.jpeg,0.1544036865234375,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/nova/12809/images/Mezzanine_476.jpg.fit.405x228.jpg,fit,Mezzanine_476.jpeg,0.5278470516204834,9769,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/jxm66Zs-asset-kids-mezzanine1-16x9-kusLgFO.jpg.resize.286x160.png,resize,jxm66Zs-asset-kids-mezzanine1-16x9-kusLgFO.png,0.7646670341491699,87396,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/uranium-twisting-dragons-tail/180717/images/mezzanine_645.jpg.focalcrop.958x540.50.10.jpg,focalcrop,mezzanine_645.jpeg,0.18332791328430176,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/daniel-tigers-neighborhood/87842/images/Kids-Mezzannine-16x9_173.jpg.resize.454x255.jpg,resize,Kids-Mezzannine-16x9_173.jpeg,0.38088512420654297,32491,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/sesame-street/262360/images/kids-mezzannine-16x9_544.jpg.resize.402x226.jpg,resize,kids-mezzannine-16x9_544.jpeg,0.8040602207183838,19595,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/uHdTYQL-asset-mezzanine-16x9-fPcyzzs.jpg.fit.1440x816.jpg,fit,uHdTYQL-asset-mezzanine-16x9-fPcyzzs.jpeg,2.3413171768188477,125718,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/ready-jet-go/258519/images/kids-mezzannine-16x9_934.jpg.resize.651x350.jpg,resize,kids-mezzannine-16x9_934.jpeg,0.6578056812286377,42772,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/130142/images/kids-mezzannine-16x9_276.jpg.resize.561x315.png,resize,kids-mezzannine-16x9_276.png,1.0635120868682861,299803,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/130139/images/kids-mezzannine-16x9_305.jpg.resize.561x315.png,resize,kids-mezzannine-16x9_305.png,1.1213030815124512,329363,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/station-images/StationColorProfiles/white/WYCC.png.resize.144x72.png,resize,WYCC.png,0.18185901641845703,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/128706/images/kids-mezzannine-16x9_923.jpg.resize.561x315.png,resize,kids-mezzannine-16x9_923.png,1.5058097839355469,270715,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/antiques-roadshow/167247/images/mezzanine_445.jpg.resize.133x75.jpg,resize,mezzanine_445.jpeg,0.4223349094390869,2830,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/KTCA/minnesota-original/260408/images/mezzanine_858.png.crop.280x157.jpg,crop,mezzanine_858.jpeg,0.9787871837615967,9596,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cyberchase/58363/images/kids-mezzannine-16x9_104.jpg.resize.180x100.png,resize,kids-mezzannine-16x9_104.png,0.5973110198974609,35766,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/121751/images/kids-mezzannine-16x9_886.jpg.resize.561x315.png,resize,kids-mezzannine-16x9_886.png,1.071964979171753,220112,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WNET/thirteen-specials/24498/images/Mezzanine_376.jpg.fit.980x551.jpg,fit,Mezzanine_376.jpeg,0.8298721313476562,82241,
